Idshp,Produccion,Kg arbol,Campo,Marco,Lon,Lat,DEM,slope,aspect,tri,tpi,roughness,flowdir,NDVISep,gNDVISep,SAVISep,NDVIEne,gNDVIEne,SAVIEne,DifNDVISepEne,DifgNDVISepEne,DifSAVISepEne,DG10ABRNOV,DG10ABROCT,DG10AGOOCT,DG10MAYNOV,DG10MAYOCT,DG12ABRNOV,DG12ABROCT,DG12AGOOCT,DG12MAYNOV,DG12MAYOCT,DG15ABRNOV,DG15ABROCT,DG15AGOOCT,DG15MAYNOV,DG15MAYOCT,CH10ABRNOV,CH10ABROCT,CH10AGOOCT,CH10MAYNOV,CH10MAYOCT,CH12ABRNOV,CH12ABROCT,CH12AGOOCT,CH12MAYNOV,CH12MAYOCT,CH15ABRNOV,CH15ABROCT,CH15AGOOCT,CH15MAYNOV,CH15MAYOCT,CH10ago,CH12ago,CH15ago,CH10sep,CH12sep,CH15sep,CH10oct,CH12oct,CH15oct,CH10nov,CH12nov,CH15nov
46,2019,131,Freirina,100,-71.09367346,-28.50065894,80,1.454105826,270,0.75,0.5,3,32,0.504459096,0.642675698,0.257487804,0.42618932,0.613762498,0.185182557,-0.078269776,-0.0289132,-0.072305247,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
47,2019,115,Freirina,100,-71.09368546,-28.50074899,80,1.454105826,270,0.75,0.5,3,32,0.536377718,0.667366683,0.274129748,0.417831318,0.60852927,0.183816254,-0.1185464,-0.058837414,-0.090313494,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
48,2019,77.8,Freirina,100,-71.09371787,-28.50083872,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.572571442,0.689725757,0.295672148,0.448146416,0.638004243,0.200883478,-0.124425026,-0.051721513,-0.094788671,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
49,2019,118.5,Freirina,100,-71.09374008,-28.50092861,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.589020202,0.688132882,0.304014176,0.495652163,0.658275306,0.217680335,-0.093368039,-0.029857576,-0.086333841,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
50,2019,60.1,Freirina,100,-71.09376228,-28.5010185,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.534979426,0.676404476,0.262449533,0.464886265,0.645555556,0.200797498,-0.070093161,-0.03084892,-0.061652035,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
51,2019,62,Freirina,100,-71.09378377,-28.50107231,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.578988343,0.68451643,0.294848084,0.480193226,0.658008635,0.210891083,-0.098795117,-0.026507795,-0.083957002,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
52,2019,63,Freirina,100,-71.09380616,-28.50117122,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.579446646,0.683944404,0.292031884,0.45761079,0.636560321,0.201384962,-0.121835856,-0.047384083,-0.090646923,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
53,2019,59,Freirina,100,-71.09383857,-28.50126096,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.592684954,0.703868389,0.288819879,0.479768794,0.642780781,0.211136252,-0.11291616,-0.061087608,-0.077683628,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
54,2019,60,Freirina,100,-71.0938717,-28.50138677,81,0.969519521,270,0.75,0.5,2,64,0.575832289,0.691968262,0.282725662,0.477597715,0.644562364,0.211749792,-0.098234574,-0.047405899,-0.07097587,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
57,2019,56.3,Freirina,100,-71.09396877,-28.50164695,80,0.969519521,270,0.75,0.5,2,64,0.536114867,0.650120497,0.247959614,0.545937127,0.675221264,0.269230783,0.00982226,0.025100768,0.021271169,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
58,2019,53.5,Freirina,100,-71.09385662,-28.50165771,81,0.969519521,270,0.75,0.5,2,64,0.571185017,0.670140505,0.273618311,0.474039689,0.654192388,0.228592768,-0.097145328,-0.015948117,-0.045025542,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
59,2019,55.7,Freirina,100,-71.09382421,-28.50156797,81,0.969519521,270,0.75,0.5,2,64,0.584102764,0.694289386,0.29134962,0.399346103,0.605573416,0.179596692,-0.184756661,-0.088715971,-0.111752927,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
60,2019,74.3,Freirina,100,-71.09380236,-28.50149612,81,0.969519521,270,0.75,0.5,2,64,0.587736975,0.68565315,0.292218208,0.463753731,0.636868417,0.199743375,-0.123983244,-0.048784733,-0.092474833,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
61,2019,72.9,Freirina,100,-71.09376994,-28.50140639,81,0.969519521,270,0.75,0.5,2,64,0.576774211,0.68784529,0.274607509,0.462025296,0.626760542,0.212562382,-0.114748915,-0.061084747,-0.062045127,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
62,2019,73,Freirina,100,-71.09372678,-28.50128975,81,0.969519521,270,0.75,0.5,2,64,0.574611177,0.676062703,0.277883172,0.454463491,0.626008093,0.209476322,-0.120147686,-0.05005461,-0.06840685,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
63,2019,76,Freirina,100,-71.0937044,-28.50119084,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.546331255,0.684018314,0.264658093,0.524253726,0.665647268,0.236002237,-0.022077529,-0.018371046,-0.028655857,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
64,2019,77,Freirina,100,-71.0936924,-28.50110079,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.52695091,0.674459636,0.262489974,0.489608511,0.651661336,0.214952618,-0.037342399,-0.0227983,-0.047537357,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
67,2019,155,Freirina,100,-71.09361612,-28.50085834,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.553852047,0.675206661,0.284860045,0.481921751,0.669642866,0.207935601,-0.071930296,-0.005563796,-0.076924443,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
68,2019,79,Freirina,100,-71.09359373,-28.50075942,81,3.248691813,296.5650512,1.25,0,4,16,0.503482185,0.638392866,0.247748971,0.446310445,0.638040364,0.188872948,-0.05717174,-0.000352502,-0.058876023,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
69,2019,78,Freirina,100,-71.0935821,-28.50068742,80,1.747450997,303.6900675,0.75,-0.5,4,8,0.488568989,0.630041718,0.235126317,0.494736856,0.647513807,0.211651191,0.006167867,0.017472088,-0.023475125,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
70,2019,90,Freirina,100,-71.0935495,-28.50058866,80,1.747450997,303.6900675,0.75,-0.5,4,8,0.532985314,0.670977831,0.237019852,0.543370792,0.680861533,0.251003474,0.010385478,0.009883702,0.013983622,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
71,2019,96.2,Freirina,100,-71.09351691,-28.50048991,80,0.342805543,225,0.375,-0.375,1,16,0.528632284,0.685803831,0.235554621,0.518599567,0.668269217,0.243994519,-0.010032717,-0.017534614,0.008439898,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
72,2019,144,Freirina,100,-71.09348467,-28.50040919,80,0.342805543,225,0.375,-0.375,1,16,0.564126397,0.689759076,0.254614085,0.564882219,0.688539743,0.269734144,0.000755822,-0.001219332,0.015120059,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
73,2019,145.7,Freirina,100,-71.09345261,-28.5003375,80,0.342805543,225,0.375,-0.375,1,16,0.582446802,0.69435215,0.271637261,0.615866383,0.719235897,0.299188644,0.033419581,0.024883747,0.027551383,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
74,2019,153.6,Freirina,100,-71.09343041,-28.50024761,80,0.342805543,225,0.375,-0.375,1,16,0.598991181,0.713513553,0.289673388,0.604928141,0.712532878,0.297175527,0.00593696,-0.000980675,0.007502139,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
75,2019,149.8,Freirina,100,-71.09339817,-28.5001669,80,0.342805543,315,0.375,-0.125,2,32,0.587663727,0.698915064,0.283222497,0.587436348,0.697685003,0.282218605,-0.000227379,-0.001230061,-0.001003891,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
78,2019,118.8,Freirina,100,-71.09330663,-28.50018635,80,0.342805543,315,0.375,-0.125,2,32,0.617575271,0.718236804,0.305309743,0.585466557,0.701373518,0.286580443,-0.032108714,-0.016863286,-0.018729299,1091.282333,894.2469481,427.5536891,935.9423401,738.9069547,756.531781,608.9959915,298.3907931,647.488399,499.9526094,378.0799698,296.2268556,153.0506195,325.33845,243.4853357,1671.082273,1601.914383,617.9506434,1503.285915,1434.118025,1916.422201,1798.651458,708.9971398,1707.959706,1590.188963,2208.224533,2047.035567,832.3239363,1951.758613,1790.569647,291.5560415,318.1922053,360.6088338,203.5360886,235.7814944,278.5593042,122.8585134,155.0234401,193.1557984,69.16789008,117.7707423,161.1889663
