ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
108,0.463461546,0.589008343,0.536006561,0.611111113,0.599512583,0.533080485,0.487727646,0.521241214
109,0.476510062,0.598194145,0.561403522,0.596537457,0.553697159,0.560878248,0.509730852,0.542795232
110,0.476510062,0.598194145,0.561403522,0.596537457,0.553697159,0.560878248,0.509730852,0.542795232
111,0.536058782,0.6010479,0.585023403,0.609848493,0.586846546,0.607101488,0.47873229,0.514647356
112,0.4890447,0.559073358,0.566365,0.581412921,0.609570836,0.565539965,0.474878426,0.496285832
113,0.487964997,0.545669287,0.542300193,0.570057579,0.563903963,0.554642555,0.433123713,0.478052125
114,0.521290903,0.598669623,0.58320375,0.611636366,0.599838316,0.614130442,0.454324024,0.530690983
115,0.456229727,0.60997069,0.567170278,0.564102573,0.563288387,0.573731814,0.440712269,0.546457819
116,0.457825454,0.589643009,0.544087767,0.605655933,0.551287269,0.577748565,0.476190447,0.544448406
117,0.459138198,0.581338741,0.553801424,0.619379849,0.516077188,0.562692474,0.436112269,0.543657912
118,0.459138198,0.581338741,0.553801424,0.619379849,0.516077188,0.562692474,0.436112269,0.543657912
119,0.38764303,0.619116582,0.572146991,0.641146724,0.525846724,0.539062505,0.484734411,0.546752313
120,0.508506619,0.595005861,0.574835516,0.627871939,0.499778267,0.549001817,0.501922248,0.55770662
121,0.516601579,0.597139451,0.567188797,0.616564423,0.562414874,0.571686208,0.515418517,0.555472247
122,0.508633429,0.608150468,0.564264641,0.623619038,0.507557263,0.573236867,0.45674583,0.578108007
123,0.502958584,0.608524052,0.5719149,0.619344776,0.505838388,0.6,0.420276504,0.604921396
124,0.404333806,0.593477439,0.553131316,0.567220529,0.550280542,0.516984654,0.461474041,0.601601589
125,0.404333806,0.593477439,0.553131316,0.567220529,0.550280542,0.516984654,0.461474041,0.601601589
126,0.443025545,0.61512028,0.562474744,0.660931905,0.565406329,0.552880479,0.5229277,0.564414904
127,0.404694831,0.628285814,0.543461237,0.665538251,0.537770512,0.48784721,0.473549486,0.538737434
128,0.4216738,0.495996243,0.425542174,0.531178882,0.480594129,0.489252833,0.422528302,0.455146765
129,0.41891893,0.460957174,0.451599155,0.533452292,0.438349296,0.520187785,0.440850283,0.450247818
130,0.424862718,0.54198471,0.495392695,0.590251327,0.509794567,0.450684258,0.451505004,0.465324395
131,0.47332353,0.604286265,0.54833535,0.644945408,0.570428691,0.534591187,0.510638288,0.551971325
132,0.47332353,0.604286265,0.54833535,0.644945408,0.570428691,0.534591187,0.510638288,0.551971325
133,0.468839893,0.605828228,0.575782205,0.587612071,0.551310527,0.562201974,0.431355172,0.605624136
134,0.468839893,0.605828228,0.575782205,0.587612071,0.551310527,0.562201974,0.431355172,0.605624136
135,0.528179554,0.596244114,0.57976336,0.643686506,0.568464746,0.591078063,0.457831318,0.580149951
136,0.561617135,0.597900675,0.571968108,0.636633298,0.544933057,0.563003825,0.460037192,0.573502042
137,0.545273656,0.582408545,0.567095983,0.631539058,0.564657161,0.54939341,0.495421219,0.557291653
138,0.476997578,0.601080242,0.583265645,0.638918933,0.558308423,0.565979832,0.492165545,0.566273673
139,0.38764303,0.619116582,0.572146991,0.641146724,0.525846724,0.539062505,0.484734411,0.546752313
140,0.44163426,0.601956346,0.56047562,0.575800221,0.555939524,0.499567849,0.483319065,0.544357711
141,0.492110449,0.600462769,0.556542798,0.588149227,0.549431326,0.543405688,0.480785646,0.561797754
142,0.470249526,0.607526872,0.555010219,0.591438217,0.549307978,0.588405798,0.423108926,0.563723785
143,0.456229727,0.60997069,0.567170278,0.564102573,0.563288387,0.573731814,0.440712269,0.546457819
144,0.454302282,0.595210494,0.577029716,0.612761274,0.593502385,0.539393951,0.446688238,0.534705283
145,0.454302282,0.595210494,0.577029716,0.612761274,0.593502385,0.539393951,0.446688238,0.534705283
146,0.464879852,0.557239718,0.534123423,0.591775695,0.528271395,0.529689348,0.409304284,0.475920668
147,0.44903846,0.549882163,0.550854344,0.574188564,0.528764811,0.478084407,0.409013619,0.472575382
148,0.454302282,0.595210494,0.577029716,0.612761274,0.593502385,0.539393951,0.446688238,0.534705283
149,0.476839234,0.600905312,0.575710399,0.591615477,0.571299637,0.508785648,0.430185626,0.549861514
150,0.50809718,0.602231979,0.561344535,0.615184212,0.610549446,0.569739958,0.458196716,0.568166108
151,0.502801825,0.597628442,0.562809903,0.60282684,0.575166299,0.567567565,0.488907853,0.580298297
152,0.480838006,0.613221882,0.57060757,0.609739604,0.540463614,0.536723154,0.488510626,0.556177796
153,0.483805657,0.613072875,0.569255385,0.628392488,0.536490672,0.52344416,0.479532168,0.548945005
154,0.512121201,0.588792421,0.540080971,0.617005799,0.522080078,0.484178594,0.501437365,0.559907083
155,0.525013185,0.586633683,0.558139518,0.623132903,0.539215694,0.427135645,0.494818645,0.53530435
156,0.528008318,0.596299399,0.560825639,0.627450978,0.5389948,0.431364227,0.449121381,0.515412207
157,0.437902029,0.600793664,0.563803178,0.635446685,0.557607756,0.505761854,0.448648643,0.568773229
158,0.402148489,0.605461717,0.586102709,0.608727269,0.570909087,0.517558529,0.469081267,0.606983906
159,0.393780093,0.628649016,0.576258998,0.560781481,0.554109031,0.49588566,0.442382395,0.567711798
160,0.455592913,0.595555546,0.542971904,0.602601157,0.547023298,0.522491352,0.45098037,0.512178624
161,0.427719838,0.574209269,0.515151518,0.614781618,0.523316054,0.528520484,0.44949736,0.48550982
